DATE,Brent,WTI,NYMEX
2023/1/23,88.19,81.62,81.62
2023/1/24,86.13,80.13,80.26
2023/1/25,86.12,80.15,80.44
2023/1/26,87.47,81.01,81.1
2023/1/27,86.66,79.68,79.38
2023/1/30,84.9,77.9,77.81
2023/1/31,84.49,78.87,79.03
2023/2/1,82.84,76.41,76.7
2023/2/2,82.17,75.88,76
2023/2/3,79.94,73.39,73.23
2023/2/6,80.99,74.11,74.46
2023/2/7,83.69,77.14,77.59
2023/2/8,85.09,78.47,78.48
2023/2/9,84.5,78.06,77.66
2023/2/10,86.39,79.72,79.76
2023/2/13,86.61,80.14,79.16
2023/2/14,85.58,79.06,78.84
2023/2/15,85.38,78.59,78.5
